sexo,educacao,estado_civil,idade,vl_fatura,inadimplente
2,3,1,32,70212.0,0
2,2,1,32,1473.0,0
2,3,2,35,0.0,1
2,1,1,40,0.0,0
2,2,2,46,0.0,1
2,3,1,48,5466.0,0
2,1,2,33,17864.0,0
2,3,2,33,2052.0,0
2,1,2,34,1242.0,0
2,2,3,34,567.0,0
2,2,2,35,357.0,0
2,2,2,48,12503.0,0
2,6,1,43,178239.0,0
2,2,1,42,0.0,0
2,2,2,30,178976.0,0
2,2,1,32,51329.0,0
2,2,1,34,0.0,1
2,2,1,38,32171.0,0
2,2,1,46,16294.0,1
2,1,1,44,190469.0,0
2,1,1,40,36893.0,1
2,2,2,38,0.0,1
2,2,1,32,-288.0,0
2,1,2,32,1911.0,1
2,2,1,32,52791.0,0
2,3,1,39,316.0,0
2,1,2,34,0.0,0
2,1,2,31,126482.0,0
2,2,1,34,28676.0,0
2,2,1,29,10056.0,0
2,3,2,33,0.0,0
2,2,1,40,11312.0,0
2,1,2,28,858.0,0
2,2,1,37,2615.0,0
2,1,2,29,0.0,1
2,2,1,33,23477.0,0
2,2,2,44,153988.0,0
2,1,1,36,37800.0,0
2,2,1,31,900.0,0
2,2,1,37,123528.0,0
2,2,1,34,0.0,0
2,3,2,39,13050.0,0
2,1,2,32,36805.0,0
2,2,2,34,200.0,0
2,1,1,40,19556.0,0
2,2,1,43,0.0,0
2,2,1,38,178850.0,0
2,2,2,33,500.0,0
2,2,1,47,20040.0,0
2,2,1,39,47038.0,1
2,3,1,36,0.0,0
2,6,2,45,0.0,0
2,3,2,44,390197.0,0
2,1,2,34,24306.0,0
2,2,2,34,29149.0,0
2,2,1,34,14631.0,0
2,1,1,36,2282.0,0
2,2,2,31,0.0,1
2,1,2,33,58575.0,0
2,1,2,37,0.0,0
2,3,1,41,7228.0,0
2,2,1,44,300.0,0
2,2,1,40,18455.0,0
2,1,2,38,29127.0,1
2,1,1,44,2459.0,0
2,1,2,46,3441.0,0
2,2,2,46,0.0,1
2,2,1,32,14371.0,1
2,2,1,33,29803.0,1
2,1,1,35,39188.0,0
2,4,2,30,43703.0,0
2,2,1,39,29460.0,1
2,3,1,31,15380.0,0
2,1,2,31,1458.0,0
2,3,1,30,44678.0,0
2,1,2,31,18378.0,0
2,1,2,31,3430.0,0
2,3,2,31,237105.0,0
2,1,2,31,0.0,0
2,1,2,32,53853.0,0
2,2,2,30,34261.0,1
2,1,2,32,8391.0,0
2,2,2,31,97241.0,1
2,1,2,31,0.0,0
2,1,2,30,16011.0,0
2,2,1,30,0.0,1
2,2,1,31,3273.0,0
2,2,1,31,272578.0,0
2,1,2,32,1642.0,0
2,1,1,32,601.0,0
2,1,2,33,9366.0,0
2,1,2,32,14496.0,0
2,2,2,33,68262.0,0
2,1,2,33,2596.0,1
2,3,1,33,29016.0,0
2,2,1,32,0.0,0
2,1,2,32,5613.0,0
2,1,2,32,0.0,0
2,2,2,31,26493.0,1
2,1,2,32,3092.0,0
2,1,2,33,163130.0,0
2,1,2,33,87161.0,0
2,2,1,33,0.0,0
2,1,2,31,243.0,0
2,2,2,31,22661.0,0
2,2,2,31,58520.0,0
2,2,1,33,226836.0,0
2,1,2,33,7855.0,0
2,2,2,33,72440.0,1
2,1,2,33,14961.0,1
2,1,2,32,8744.0,0
2,1,2,31,0.0,0
2,1,1,31,97585.0,0
2,1,2,32,14873.0,0
2,2,2,32,5225.0,0
2,1,2,31,0.0,0
2,1,1,30,237938.0,0
2,2,1,30,3158.0,0
2,1,2,32,21200.0,0
2,2,1,34,1624.0,1
2,2,2,34,0.0,0
2,1,2,33,198156.0,0
2,1,1,36,2802.0,0
2,2,1,36,0.0,0
2,2,1,35,26781.0,0
2,2,1,45,139258.0,0
2,3,1,46,2062.0,0
2,2,1,47,173597.0,0
2,2,1,35,16595.0,1
2,1,1,49,97896.0,1
2,2,2,36,90495.0,0
2,1,2,36,10643.0,0
2,2,1,35,36321.0,1
2,2,1,37,61295.0,0
2,3,2,45,134.0,0
2,2,1,35,29711.0,1
2,1,1,46,0.0,0
2,2,1,40,1028.0,0
2,1,1,36,1716.0,0
2,1,1,38,6207.0,0
2,2,1,47,51812.0,0
2,1,2,36,1500.0,0
2,1,1,40,10535.0,0
2,2,2,45,0.0,0
2,1,2,33,135720.0,0
2,2,2,41,3405.0,0
2,1,1,38,165326.0,0
2,1,2,44,80279.0,0
2,3,1,37,26871.0,0
2,1,1,38,0.0,0
2,1,1,39,35528.0,0
2,2,2,35,128642.0,0
2,2,1,39,29094.0,0
2,2,1,35,0.0,1
2,1,1,36,837.0,0
2,2,1,43,365278.0,0
2,1,1,44,277.0,0
2,3,2,48,14073.0,1
2,2,1,39,13484.0,0
2,2,2,39,203291.0,0
2,1,2,34,80972.0,0
2,2,2,34,32530.0,0
2,2,2,34,80359.0,0
2,1,2,36,4899.0,0
2,2,1,36,4226.0,0
2,1,2,36,139322.0,1
2,5,1,39,0.0,0
2,2,2,36,0.0,1
2,3,1,33,15255.0,0
2,1,2,37,15936.0,0
2,2,1,43,4481.0,0
2,1,1,43,6441.0,0
2,1,2,37,0.0,0
2,2,1,49,58292.0,0
2,2,1,44,0.0,0
2,2,1,40,1765.0,0
2,2,1,39,502.0,0
2,2,2,37,1596.0,0
2,1,1,38,-81.0,0
2,1,1,39,350.0,0
2,2,1,44,8654.0,0
2,2,2,37,289457.0,0
2,2,1,40,0.0,0
2,2,1,44,10455.0,0
2,1,2,34,-10.0,1
2,1,2,41,0.0,0
2,2,1,38,179309.0,0
2,2,1,37,7446.0,1
2,1,2,41,46213.0,0
2,2,1,40,0.0,1
2,1,2,39,0.0,0
2,5,1,39,799.0,0
2,1,1,41,78656.0,0
2,2,1,42,4877.0,0
2,1,2,38,590.0,0
2,1,1,39,23331.0,0
2,1,1,39,4940.0,0
2,3,1,41,0.0,0
2,2,1,43,0.0,0
2,1,1,44,360.0,0
2,2,2,43,7626.0,0
2,2,1,40,9628.0,0
2,2,1,42,38034.0,0
2,2,1,40,1163.0,0
2,2,1,41,4583.0,0
2,2,1,33,246560.0,1
2,2,1,44,1292.0,0
2,2,1,35,429.0,0
2,2,1,48,102.0,0
2,1,1,42,394.0,0
2,1,2,37,179707.0,1
2,1,1,44,0.0,0
2,1,2,37,4741.0,0
2,2,1,39,49015.0,0
2,1,2,39,0.0,0
2,1,1,34,107595.0,0
2,3,2,35,0.0,0
2,1,2,35,1348.0,0
2,2,2,39,57324.0,1
2,1,1,37,67206.0,0
2,2,1,42,19155.0,1
2,3,1,46,16925.0,1
2,1,2,34,0.0,1
2,5,2,34,3219.0,0
2,3,1,44,14793.0,1
2,2,1,40,0.0,0
2,2,2,32,650.0,1
2,1,2,31,129971.0,0
2,3,1,36,19608.0,0
2,2,1,43,94824.0,0
2,2,1,41,130705.0,0
2,3,1,38,51125.0,0
2,2,2,42,217.0,0
2,2,2,44,156636.0,1
2,2,1,43,430.0,0
2,3,2,43,0.0,0
2,3,1,44,49737.0,0
2,1,1,49,3663.0,0
2,2,1,48,27383.0,1
2,1,1,39,26518.0,0
2,2,2,46,142269.0,0
2,2,1,34,41955.0,0
2,2,1,35,0.0,0
2,2,1,39,238051.0,0
2,1,2,35,-18.0,1
2,1,2,35,10237.0,0
2,2,1,31,12191.0,0
2,2,1,40,5503.0,0
2,1,1,38,116315.0,1
2,2,2,43,0.0,0
2,1,2,35,8925.0,0
2,1,2,43,-109.0,1
2,3,1,46,10400.0,0
2,2,2,34,19957.0,0
2,1,2,34,19024.0,0
2,1,1,37,-245.0,1
2,1,1,38,4346.0,0
2,2,1,36,14129.0,1
2,1,1,36,0.0,1
2,2,1,41,104901.0,0
2,1,1,37,122492.0,0
2,2,2,36,2293.0,0
2,2,1,32,114969.0,0
2,2,2,33,0.0,0
2,1,1,39,0.0,0
2,3,1,48,68549.0,1
2,2,1,38,-1288.0,1
2,3,2,47,14367.0,1
2,3,1,46,0.0,0
2,1,1,41,11673.0,0
2,2,1,41,849.0,0
2,2,1,39,0.0,0
2,1,1,33,1069.0,0
2,2,2,34,47421.0,0
2,2,2,43,112371.0,0
2,2,3,48,0.0,0
2,1,1,49,58052.0,0
2,2,1,38,5181.0,1
2,1,1,36,10911.0,0
2,1,2,37,5212.0,0
2,3,1,49,56534.0,0
2,3,2,47,2470.0,0
2,1,1,43,0.0,0
2,2,2,38,117726.0,0
2,2,1,46,35969.0,0
2,3,1,52,0.0,0
2,1,1,44,2407.0,0
2,2,1,50,44749.0,0
2,3,1,63,27719.0,0
2,1,2,54,27399.0,0
2,2,1,50,31229.0,1
2,3,1,50,0.0,1
2,3,1,51,16527.0,0
2,1,1,53,4487.0,0
2,2,1,54,8514.0,1
2,2,1,56,4808.0,0
2,3,1,55,45412.0,0
2,3,2,54,58212.0,0
2,1,1,51,55572.0,0
2,3,3,51,0.0,1
2,2,1,51,108623.0,0
2,2,1,51,8995.0,0
2,3,1,52,658.0,0
2,1,1,53,6205.0,0
2,3,2,52,19329.0,0
2,2,1,57,4614.0,0
2,3,1,51,179754.0,0
2,3,1,53,44838.0,1
2,2,1,50,293489.0,0
2,2,1,50,213767.0,0
2,2,1,64,7164.0,0
2,2,2,59,161867.0,0
2,1,2,54,10674.0,0
2,2,1,55,51228.0,1
2,2,1,52,212674.0,0
2,3,2,50,89681.0,0
2,2,1,65,6374.0,0
2,3,2,57,28783.0,0
2,1,1,47,135654.0,1
2,3,1,52,760.0,0
2,3,1,53,48987.0,1
2,1,1,53,83034.0,0
2,3,1,54,11835.0,0
2,3,1,58,1251.0,0
2,3,1,59,195771.0,0
2,3,1,59,0.0,0
2,3,1,53,9261.0,1
2,3,2,52,29253.0,0
2,3,1,55,98400.0,0
2,3,1,50,324.0,0
2,2,1,51,54705.0,0
2,1,1,51,709.0,0
2,3,1,52,15788.0,0
2,2,1,53,19665.0,0
2,2,2,53,10000.0,1
2,2,1,56,213384.0,1
2,3,1,60,58325.0,0
2,3,1,50,29890.0,0
2,2,2,51,163690.0,0
2,1,1,51,496.0,1
2,3,1,49,43176.0,0
2,2,1,49,78343.0,0
2,2,2,51,45966.0,1
2,2,1,57,25539.0,0
2,1,1,54,0.0,1
2,2,1,51,18501.0,0
2,2,1,50,7532.0,0
2,2,1,55,19761.0,0
2,2,1,52,0.0,0
2,3,2,49,6719.0,0
2,2,1,55,33049.0,1
2,3,2,59,29556.0,0
2,2,1,48,314106.0,0
2,3,1,51,78503.0,0
2,3,1,58,29729.0,1
2,1,1,58,19267.0,1
2,3,1,65,0.0,0
2,4,1,54,0.0,0
2,2,1,56,18624.0,0
2,1,1,59,64741.0,0
2,2,1,49,84927.0,1
2,2,1,52,269552.0,0
2,3,1,50,0.0,1
2,5,1,49,5417.0,0
2,2,2,49,26984.0,0
2,1,1,48,2680.0,0
2,1,2,52,31031.0,0
2,1,2,51,48002.0,0
2,1,2,52,23126.0,0
2,1,1,49,0.0,0
2,1,2,53,-1580.0,0
2,2,1,50,18563.0,0
2,1,1,51,66241.0,0
2,2,1,62,99114.0,0
2,3,2,60,1664.0,0
2,3,1,54,29400.0,0
2,1,1,53,8091.0,0
2,2,1,54,0.0,0
2,2,2,50,29369.0,0
2,1,1,52,38838.0,0
2,3,1,49,24930.0,1
2,3,2,50,0.0,1
2,3,1,64,856.0,0
2,2,1,60,0.0,0
2,3,1,50,19000.0,1
2,1,1,53,0.0,0
2,2,3,54,12500.0,0
2,2,1,56,1334.0,0
2,3,1,55,7338.0,0
2,3,1,51,19635.0,1
2,2,1,49,1731.0,0
2,3,1,53,17446.0,0
2,3,1,51,-1660.0,0
2,2,1,57,0.0,0
2,2,1,62,34701.0,1
2,2,1,58,17833.0,0
2,2,1,49,19600.0,0
2,3,1,53,193.0,0
2,2,1,40,121296.0,0
2,3,1,47,303097.0,0
2,3,2,49,13540.0,0
2,3,2,53,1150.0,1
2,2,1,53,122256.0,0
2,1,1,55,21585.0,0
2,2,1,56,676.0,0
2,3,1,67,24576.0,1
2,3,1,49,49234.0,0
2,3,1,50,57071.0,0
2,2,1,51,80607.0,0
2,1,1,54,448.0,0
2,1,1,53,182399.0,0
2,2,3,54,20819.0,0
2,2,1,50,383121.0,0
2,2,1,50,2009.0,0
2,1,2,61,0.0,1
2,3,1,67,151996.0,0
2,2,2,55,43843.0,0
2,3,2,53,54247.0,0
2,3,2,54,308110.0,0
2,3,1,53,18602.0,0
2,2,2,50,1269.0,1
2,2,1,51,0.0,1
2,1,1,51,0.0,0
2,2,2,51,3464.0,0
2,3,1,50,17636.0,1
2,1,1,47,316.0,1
2,1,2,50,0.0,0
2,3,1,51,29440.0,0
2,2,2,51,29800.0,0
2,2,1,51,93112.0,0
2,2,1,50,111447.0,1
2,1,1,51,7658.0,0
2,3,1,50,188850.0,0
2,2,1,51,4003.0,0
2,1,1,52,9697.0,0
2,3,2,53,77047.0,0
2,3,1,50,3242.0,0
2,3,1,53,9654.0,0
2,1,1,52,-170.0,0
2,1,1,54,2950.0,0
2,2,2,54,156851.0,0
2,3,3,53,18406.0,1
2,2,1,57,9380.0,0
2,2,1,54,354019.0,0
2,3,1,65,186144.0,0
2,2,1,52,993.0,1
2,3,1,56,111414.0,0
2,1,1,55,0.0,0
2,2,1,52,0.0,0
2,1,1,52,63168.0,0
2,1,2,53,4870.0,0
2,2,1,54,7484.0,0
2,2,1,60,0.0,0
2,2,2,57,390.0,0
2,3,1,57,35722.0,0
2,2,1,58,75508.0,1
2,1,1,57,15268.0,0
1,2,1,40,10707.0,0
1,2,2,30,165627.0,0
1,1,2,31,28941.0,1
1,2,2,49,23905.0,0
1,1,2,25,57881.0,0
1,1,2,26,33762.0,0
1,1,2,29,77898.0,0
1,2,1,30,21784.0,0
1,1,2,30,14190.0,0
1,2,2,30,24849.0,1
1,1,2,27,8311.0,0
1,2,2,28,54646.0,1
1,2,1,28,168952.0,0
1,2,2,29,6446.0,0
1,2,1,28,1300.0,0
1,2,2,25,18026.0,0
1,2,2,27,1000.0,0
1,1,2,29,0.0,0
1,2,2,30,187740.0,0
1,1,2,27,1755.0,0
1,2,2,27,0.0,1
1,1,2,25,0.0,0
1,1,2,29,0.0,0
1,1,2,30,0.0,0
1,2,2,25,21040.0,0
1,1,2,27,-5.0,0
1,3,2,30,0.0,0
1,1,2,28,3338.0,0
1,1,2,27,19030.0,0
1,2,2,23,46470.0,0
1,2,2,29,0.0,1
1,1,2,36,0.0,1
1,3,2,35,59872.0,0
1,2,1,27,25000.0,0
1,1,2,30,0.0,0
1,2,2,27,0.0,0
1,2,1,29,30449.0,0
1,3,2,23,19135.0,0
1,1,2,30,59526.0,0
1,2,2,29,431316.0,0
1,3,2,36,273139.0,0
1,2,2,29,98452.0,1
1,2,2,22,36499.0,0
1,2,1,26,18705.0,0
1,2,1,26,13506.0,1
1,2,2,23,0.0,1
1,2,2,22,0.0,0
1,1,2,25,83956.0,0
1,2,2,29,21138.0,0
1,3,2,22,12308.0,0
1,2,2,22,17590.0,1
1,2,2,21,0.0,0
1,2,2,21,0.0,0
1,1,2,22,21687.0,1
1,2,2,25,48163.0,0
1,2,1,26,151.0,0
1,1,2,22,24866.0,1
1,1,2,23,18423.0,0
1,2,2,22,28383.0,0
1,1,2,22,19627.0,0
1,3,2,23,20150.0,0
1,2,2,24,18864.0,0
1,1,2,24,50214.0,0
1,1,2,22,8922.0,0
1,2,2,22,18736.0,1
1,2,2,22,16984.0,0
1,3,1,22,43256.0,1
1,3,2,23,0.0,0
1,2,2,23,0.0,0
1,2,2,23,5813.0,0
1,2,1,24,162836.0,0
1,2,2,25,20221.0,0
1,2,2,26,94316.0,0
1,6,2,21,0.0,0
1,2,2,22,6825.0,0
1,3,2,23,12718.0,0
1,2,2,23,115632.0,0
1,2,2,22,6943.0,0
1,2,2,21,8500.0,0
1,2,2,21,2130.0,0
1,2,2,22,18419.0,1
1,2,2,22,32489.0,0
1,3,2,26,15261.0,0
1,4,3,27,0.0,0
1,2,2,27,32742.0,1
1,2,2,27,17786.0,1
1,1,1,32,0.0,0
1,2,2,26,48280.0,0
1,2,2,24,14074.0,0
1,2,2,24,17538.0,0
1,3,2,24,16924.0,0
1,2,2,22,19310.0,0
1,3,2,25,31322.0,0
1,2,2,29,97756.0,0
1,2,2,22,7538.0,0
1,3,2,24,15713.0,1
1,2,1,26,7794.0,0
1,2,2,24,29265.0,0
1,2,2,25,12758.0,1
1,1,2,24,3982.0,1
1,2,2,24,14629.0,0
1,2,2,24,29356.0,0
1,1,2,23,17068.0,0
1,2,2,23,0.0,0
1,2,2,24,-2272.0,0
1,1,2,24,190.0,0
1,2,2,25,20182.0,0
1,2,2,25,28831.0,1
1,1,2,25,26713.0,0
1,2,2,27,17204.0,1
1,2,1,24,18255.0,0
1,2,2,23,19800.0,0
1,2,2,25,16500.0,1
1,1,2,26,57914.0,0
1,2,2,25,8992.0,1
1,1,2,26,0.0,0
1,1,2,27,45619.0,0
1,2,2,25,48910.0,0
1,2,2,26,9523.0,0
1,1,2,25,23281.0,0
1,2,2,26,28926.0,0
1,1,2,25,6864.0,0
1,1,2,26,3132.0,0
1,1,2,26,11081.0,0
1,2,2,23,0.0,0
1,2,2,23,0.0,1
1,2,2,23,19129.0,0
1,3,2,24,1114.0,0
1,2,2,25,81282.0,0
1,2,2,25,4686.0,0
1,2,2,25,24564.0,0
1,2,2,37,19862.0,1
1,2,2,25,50713.0,0
1,2,2,26,148519.0,0
1,2,2,27,0.0,0
1,3,2,30,1831.0,0
1,2,2,26,29735.0,0
1,3,2,25,45187.0,0
1,2,2,24,16960.0,0
1,2,2,25,780.0,0
1,2,2,25,29782.0,0
1,2,1,25,49854.0,0
1,2,1,25,17350.0,0
1,2,2,26,9176.0,0
1,5,2,26,0.0,0
1,1,2,26,1221.0,1
1,2,2,23,20066.0,0
1,2,2,26,28847.0,1
1,2,2,27,9545.0,0
1,5,2,27,19840.0,0
1,3,2,27,120.0,0
1,2,2,27,108617.0,0
1,3,2,23,20204.0,0
1,2,2,27,9865.0,0
1,3,3,23,12294.0,0
1,1,2,24,906.0,0
1,2,2,25,47404.0,0
1,2,2,25,25724.0,1
1,3,2,24,18706.0,1
1,2,2,24,4060.0,1
1,2,2,24,16549.0,0
1,2,2,25,416.0,0
1,1,2,28,4440.0,0
1,2,2,25,6554.0,0
1,1,2,26,22246.0,0
1,2,2,25,97487.0,0
1,1,2,24,-3.0,1
1,1,2,25,26969.0,0
1,2,2,25,85.0,0
1,1,2,25,176016.0,0
1,2,2,25,119575.0,1
1,2,1,26,1050.0,1
1,2,2,26,3396.0,0
1,2,2,26,36922.0,0
1,2,2,25,46812.0,0
1,1,2,26,6666.0,1
1,1,2,26,187233.0,0
1,1,2,26,1780.0,0
1,2,2,25,45205.0,1
1,1,2,26,96030.0,0
1,2,2,27,9971.0,1
1,2,2,27,-27.0,0
1,2,2,28,11146.0,0
1,1,2,26,195114.0,0
1,3,2,27,64210.0,1
1,1,2,27,8346.0,1
1,1,2,26,24571.0,0
1,3,2,27,600.0,1
1,1,2,27,40110.0,0
1,1,2,26,190.0,0
1,2,2,23,13327.0,0
1,2,2,25,19909.0,0
1,2,2,25,522.0,0
1,2,2,25,0.0,0
1,2,2,27,1467.0,0
1,1,2,27,15753.0,0
1,6,1,28,2468.0,0
1,3,1,27,78834.0,0
1,3,2,28,189340.0,0
1,3,2,26,34220.0,0
1,2,2,26,235799.0,0
1,1,2,27,0.0,0
1,2,2,22,16677.0,1
1,5,2,23,0.0,0
1,4,2,24,0.0,0
1,2,2,28,192850.0,0
1,2,2,32,156600.0,0
1,2,2,27,19348.0,0
1,2,2,27,0.0,0
1,1,2,27,29170.0,0
1,2,2,27,2817.0,0
1,1,2,23,7151.0,0
1,2,1,26,51269.0,0
1,3,2,27,64596.0,0
1,2,1,25,29533.0,0
1,2,2,26,18923.0,0
1,2,2,25,0.0,0
1,1,2,25,0.0,0
1,1,2,27,56375.0,0
1,2,1,28,23402.0,0
1,1,2,27,49293.0,0
1,1,1,28,86644.0,0
1,1,2,27,4896.0,0
1,2,2,27,67910.0,0
1,1,2,28,8016.0,0
1,1,2,29,37999.0,0
1,2,2,28,-1.0,0
1,1,2,28,21842.0,0
1,2,2,28,30394.0,0
1,1,2,28,68083.0,0
1,1,2,27,26424.0,0
1,1,2,28,64374.0,0
1,2,2,28,103138.0,0
1,1,2,27,85506.0,0
1,1,2,28,74011.0,0
1,2,2,28,113.0,0
1,6,1,37,390.0,0
1,1,2,28,9728.0,0
1,1,2,27,13440.0,0
1,2,2,28,150221.0,1
1,4,2,28,16990.0,0
1,2,2,28,207688.0,0
1,2,2,25,-34.0,0
1,2,1,29,0.0,0
1,2,2,26,93938.0,0
1,1,2,27,34097.0,0
1,2,2,24,18151.0,1
1,3,1,27,1222.0,0
1,2,1,29,26117.0,1
1,1,2,29,245605.0,0
1,2,1,30,30406.0,0
1,2,2,23,6988.0,0
1,2,2,24,10031.0,0
1,2,2,24,75691.0,0
1,2,2,22,19475.0,0
1,1,2,27,482.0,1
1,1,2,27,2934.0,0
1,2,2,28,40622.0,0
1,1,2,28,0.0,0
1,2,1,29,3330.0,0
1,2,1,29,0.0,0
1,3,2,27,0.0,0
1,4,2,28,22231.0,0
1,1,2,28,269964.0,0
1,1,2,27,296217.0,0
1,1,2,28,17194.0,0
1,2,2,27,0.0,0
1,1,2,29,24583.0,0
1,1,2,29,0.0,0
1,1,2,29,360.0,0
1,1,2,29,20061.0,0
1,3,1,29,-1.0,0
1,2,2,27,72197.0,1
1,2,1,28,185116.0,0
1,2,2,27,59062.0,0
1,2,2,27,5298.0,0
1,1,2,28,1266.0,0
1,1,2,25,36594.0,0
1,2,2,29,46572.0,1
1,1,2,29,86027.0,0
1,2,1,29,1255.0,0
2,4,2,29,2150.0,1
1,2,2,29,100549.0,0
1,0,2,28,2205.0,0
1,1,2,28,1294.0,0
1,1,2,29,930.0,1
1,2,2,29,18778.0,0
1,1,2,27,107096.0,0
1,1,2,27,0.0,0
1,2,2,24,19482.0,0
1,1,2,28,29230.0,0
1,1,2,28,2036.0,0
1,1,2,29,355121.0,0
1,2,2,29,23340.0,1
1,3,2,29,15818.0,0
1,2,2,27,30400.0,0
1,1,2,29,13197.0,0
1,1,2,27,18653.0,0
1,1,2,27,6113.0,0
1,1,2,29,40437.0,0
1,2,2,29,47862.0,1
1,2,2,29,2500.0,1
1,1,2,28,44816.0,0
1,1,2,28,36521.0,0
1,5,2,28,-2000.0,0
1,2,2,29,145399.0,0
1,1,2,28,156790.0,0
1,1,2,29,184908.0,0
1,1,2,29,19085.0,0
1,2,1,29,8213.0,0
1,2,2,28,107710.0,1
1,2,1,29,13184.0,1
1,1,2,30,242827.0,0
1,2,2,22,2400.0,1
1,1,2,28,3900.0,0
1,3,2,27,70168.0,0
1,2,1,28,58.0,1
1,2,2,28,-2.0,0
1,3,2,28,14087.0,0
1,2,2,24,72592.0,0
1,1,2,30,188264.0,0
1,2,2,30,-103.0,0
1,2,1,30,60576.0,0
1,1,2,30,140474.0,0
1,1,2,27,100536.0,0
1,1,2,30,21269.0,0
1,2,1,30,48558.0,0
1,1,1,30,81884.0,0
1,2,2,30,16230.0,0
1,2,2,28,80584.0,0
1,1,2,28,113635.0,0
1,1,2,31,1010.0,1
1,2,2,32,173940.0,0
1,2,2,29,232618.0,0
1,2,2,27,102991.0,1
1,2,2,28,862.0,0
1,1,1,30,167490.0,0
1,3,1,30,-301.0,1
1,2,1,30,19763.0,1
1,2,2,29,5837.0,1
1,2,2,29,322.0,0
1,2,1,30,0.0,0
1,2,1,29,37004.0,0
1,2,2,30,73407.0,1
1,1,2,30,628.0,0
1,3,1,30,780.0,1
1,1,2,30,53907.0,0
1,2,1,31,184383.0,0
1,1,2,28,58970.0,0
1,1,1,31,146802.0,0
1,1,2,29,644.0,1
1,3,2,26,99484.0,0
1,3,2,27,181568.0,0
1,2,2,25,138681.0,0
1,2,2,23,20102.0,0
1,1,2,24,8853.0,0
1,1,2,31,26516.0,0
1,1,2,30,10001.0,0
1,1,2,28,7866.0,0
1,3,2,28,3204.0,0
1,1,2,28,0.0,0
1,1,2,29,141984.0,0
1,3,0,27,155.0,1
1,1,2,29,376.0,0
1,3,2,30,3758.0,1
1,2,2,30,4738.0,0
1,1,2,30,29827.0,0
1,2,1,31,121162.0,0
1,2,2,32,106476.0,0
1,1,2,32,22202.0,0
1,2,2,30,51238.0,0
1,1,2,31,12397.0,0
1,2,1,30,48876.0,1
1,1,2,32,150442.0,0
1,1,2,30,49639.0,1
1,2,2,32,96980.0,1
1,1,2,31,0.0,0
1,1,2,31,11312.0,0
1,1,2,27,325.0,1
1,3,1,31,141629.0,0
1,2,2,31,0.0,0
1,1,2,31,90700.0,0
1,3,2,23,0.0,1
1,1,2,31,4811.0,0
1,1,2,29,50998.0,0
1,2,2,30,47890.0,0
1,2,2,31,3436.0,0
1,1,2,30,48454.0,0
1,3,2,30,0.0,0
1,2,2,30,5064.0,0
1,1,2,31,40490.0,0
1,1,2,30,0.0,0
1,2,1,31,0.0,0
1,2,1,30,53947.0,0
1,1,2,31,36249.0,1
1,2,2,30,124967.0,0
1,1,2,30,1132.0,0
1,2,2,30,43369.0,0
1,1,2,32,186537.0,1
1,1,2,31,5106.0,0
1,2,2,31,26348.0,1
1,2,2,30,64298.0,1
1,2,2,30,112607.0,0
1,1,1,31,17091.0,1
1,2,2,31,7725.0,0
1,1,2,29,0.0,0
1,2,2,30,161560.0,0
1,2,1,30,60792.0,1
1,1,2,29,89199.0,0
1,2,2,29,262931.0,1
1,2,2,25,390.0,0
1,1,2,31,54341.0,0
1,2,1,31,1430.0,0
1,2,2,26,2544.0,1
1,3,2,26,228818.0,0
1,2,2,24,12198.0,1
1,2,2,27,43766.0,0
1,2,2,24,53969.0,1
1,1,2,28,5042.0,0
1,1,2,31,219.0,0
1,2,1,29,70047.0,0
1,1,1,32,24983.0,0
1,1,2,31,-10.0,0
1,2,1,31,0.0,0
1,1,2,33,2960.0,1
1,2,2,30,61757.0,0
1,2,2,26,9361.0,0
1,3,1,30,154728.0,0
1,1,2,31,0.0,0
1,1,2,33,10559.0,0
1,2,1,33,5376.0,0
1,2,1,32,25073.0,0
1,1,2,30,184091.0,0
1,1,2,32,0.0,0
1,2,2,29,14631.0,0
1,1,2,30,49853.0,0
1,2,2,30,22659.0,0
1,1,2,31,0.0,0
1,1,2,30,380.0,0
1,2,2,47,29008.0,0
1,3,1,35,0.0,0
1,5,2,37,27540.0,0
1,3,1,41,46945.0,0
1,2,1,40,22124.0,1
1,2,1,37,17664.0,0
1,2,2,29,119266.0,0
1,2,2,30,134013.0,0
1,1,2,29,72442.0,0
1,1,2,31,77323.0,1
1,2,1,34,0.0,1
1,3,1,46,92756.0,0
1,2,1,37,59638.0,0
1,2,2,30,189064.0,0
1,2,2,42,-1037.0,0
1,1,1,43,3165.0,0
1,1,1,41,25675.0,0
1,1,1,49,540.0,1
1,5,1,37,15733.0,0
1,2,1,32,20466.0,0
1,2,2,32,71008.0,0
1,2,1,32,63684.0,0
1,3,1,32,16777.0,1
1,1,1,35,151786.0,0
1,3,1,35,34053.0,0
1,1,1,39,0.0,0
1,2,1,38,9780.0,1
1,1,1,48,191090.0,0
1,1,2,35,261219.0,0
1,3,1,44,152318.0,0
1,3,2,46,40418.0,0
1,3,1,49,46903.0,1
1,2,2,33,28461.0,0
1,2,2,33,38766.0,0
1,2,1,35,163176.0,1
1,2,1,48,2732.0,0
1,1,1,37,25437.0,1
1,1,1,42,30727.0,1
1,2,1,49,124246.0,0
1,2,1,49,19774.0,1
1,3,2,45,0.0,0
1,2,1,38,0.0,1
1,2,3,37,17948.0,0
1,3,2,39,55059.0,0
1,1,1,33,36252.0,0
1,2,1,48,5758.0,0
1,3,2,34,2216.0,0
1,1,1,38,9038.0,0
